name,address,lon,lat,raw_keyword,raw_type,source,poi_id,category,classification_reason,is_urban_production,is_traditional_factory,is_industrial_space,distance_to_people_square_km,center_zone,is_inner_center,distance_to_central_core_km,distance_to_xujiahui_km,distance_to_wujiaochang_km,distance_to_zhangjiang_km,distance_to_hongqiao_km,distance_to_qiantan_km,nearest_center,nearest_center_label_zh,distance_to_nearest_center_km,nearest_center_zone,polycentric_centrality_score
上海锐星微电子科技有限公司,方泗公路18号1号楼3A01,121.275567,31.120742,电子厂,公司企业;公司;公司,amap,P00731,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,22.4498,outer,0,23.9385,17.0927,30.528,31.0802,9.2886,19.1365,hongqiao,虹桥,9.2886,far_from_centers,0.3421
得镨电子科技(上海)有限公司,新龙路1333弄66号30栋518,121.335655,31.149566,电子厂,公司企业;公司;公司,amap,P00732,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,15.9128,middle,0,17.3973,10.5523,24.1732,24.7052,5.2431,13.0928,hongqiao,虹桥,5.2431,center_influence,0.7915
上海沛塬电子有限公司,海洋四路与创海路交叉口北40米,121.911508,30.86185,电子厂,科教文化服务;科研机构;科研机构,amap,P00733,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,58.4724,outer,0,57.9983,58.0117,62.0001,48.9371,67.3996,52.8089,zhangjiang,张江,48.9371,far_from_centers,0.0006
上海海耸电子科技发展有限公司,车墩镇车新公路100号14幢,121.308979,31.020433,电子厂,公司企业;公司;机械电子,amap,P00734,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,28.1236,outer,0,29.4348,22.3013,37.1036,33.4289,19.4309,21.4448,hongqiao,虹桥,19.4309,far_from_centers,0.1048
上海富宽电子有限公司,丰硕路100弄50号2层,121.283778,31.363223,电子厂,公司企业;公司;公司,amap,P00735,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,23.3188,outer,0,23.9714,24.2682,22.903,33.9028,19.0393,29.5591,hongqiao,虹桥,19.0393,far_from_centers,0.1105
上海欣木电子有限公司,龙高路198号3栋1楼,121.30602,31.120759,电子厂,公司企业;公司;公司,amap,P00736,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,20.0778,outer,0,21.5501,14.5468,28.435,28.3245,8.3585,16.2959,hongqiao,虹桥,8.3585,far_from_centers,0.4482
上海集迦电子科技有限公司,金豫路256号,121.617035,31.253541,电子厂,公司企业;公司;机械电子,amap,P00737,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,13.8677,middle,0,12.433,18.6022,11.2221,6.2385,28.941,17.7095,zhangjiang,张江,6.2385,center_influence,0.7389
镕铭微电子(上海)有限公司,碧波路456号A栋4楼,121.582095,31.204122,电子厂,公司企业;公司;公司,amap,P00738,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,10.714,middle,0,9.6583,13.9286,12.8116,0.5297,24.9021,11.849,zhangjiang,张江,0.5297,near_center,1.4863
上海猿铁电子有限公司,丰登路358号8幢2至3层,121.298583,31.362985,电子厂,生活服务;生活服务场所;生活服务场所,amap,P00739,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,22.2305,outer,0,22.8326,23.4302,21.5521,32.6987,18.8059,28.702,hongqiao,虹桥,18.8059,far_from_centers,0.1261
上海耐姆克电子厂房出租招商中心,申港路3579弄101室,121.327878,31.02423,电子厂,生活服务;生活服务场所;生活服务场所,amap,P00740,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,26.7996,outer,0,28.0766,21.0044,35.8198,31.753,18.9907,19.8648,hongqiao,虹桥,18.9907,far_from_centers,0.1257
上海奥波电子有限公司,曹农路488号4幢1层3区,121.283037,31.042207,电子厂,公司企业;公司;公司,amap,P00741,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,27.6984,outer,0,29.087,21.8834,36.5037,34.0846,17.3492,21.8627,hongqiao,虹桥,17.3492,far_from_centers,0.1212
上海宝尊电子商务有限公司,江场西路510弄市北.数智大厦,121.438206,31.297889,电子厂,公司企业;公司;公司,amap,P00742,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,8.2279,middle,0,8.3046,12.1643,7.2984,17.6657,16.0111,16.5163,wujiaochang,五角场,7.2984,center_influence,0.8643
上海均诺电子有限公司,车墩镇传业路185弄,121.301972,31.009,电子厂,公司企业;公司;机械电子,amap,P00743,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,29.5518,outer,0,30.8588,23.7315,38.5361,34.7384,20.7463,22.8069,hongqiao,虹桥,20.7463,far_from_centers,0.0835
上海恒特电子科技有限公司,久远路388号,121.109217,31.195023,电子厂,公司企业;公司;公司,amap,P00744,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,34.8846,outer,0,36.2947,31.1683,40.4027,45.51,20.0967,34.9517,hongqiao,虹桥,20.0967,far_from_centers,0.0477
上海蓝佐电子科技有限公司,亭虹路501号,121.336799,30.887787,电子厂,公司企业;公司;公司,amap,P00745,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,40.2669,outer,0,41.3463,34.7687,49.2729,42.456,34.1847,32.1668,qiantan,前滩,32.1668,far_from_centers,0.0132
上海柏楚电子科技股份有限公司,兰香湖南路1000号,121.449544,31.01252,电子厂,公司企业;公司;公司,amap,P00746,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,24.3361,outer,0,25.1593,19.6057,32.9879,24.965,23.7111,15.7163,qiantan,前滩,15.7163,far_from_centers,0.165
上海雷迪埃电子有限公司,汇方路688号,121.179808,31.382877,电子厂,公司企业;公司企业;公司企业,amap,P00747,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,32.6658,outer,0,33.4876,32.6119,32.9941,43.5852,24.8118,37.8731,hongqiao,虹桥,24.8118,far_from_centers,0.0307
极配电子商务有限公司,虹梅南路3833号,121.439726,31.078429,电子厂,公司企业;公司;公司,amap,P00748,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,17.2049,middle,0,18.1515,12.2425,26.0658,19.7779,17.219,8.8209,qiantan,前滩,8.8209,far_from_centers,0.5151
上海艾为电子技术股份有限公司,秀文路908号诺德国际中心B座15F,121.362323,31.123712,电子厂,公司企业;公司;公司,amap,P00749,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,15.9062,middle,0,17.3061,10.1057,24.727,23.1942,8.8598,11.0243,hongqiao,虹桥,8.8598,far_from_centers,0.6663
能良电商,,121.377204,31.348936,电子厂,公司企业;公司企业;公司企业,amap,P00750,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,16.0563,middle,0,16.3407,18.7173,13.9872,25.7233,17.9559,23.6826,wujiaochang,五角场,13.9872,far_from_centers,0.2902
上海信耀电子有限公司,恒谐路50号,121.19445,31.341999,电子厂,公司企业;公司;机械电子,amap,P00751,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,29.2941,outer,0,30.247,28.6691,30.7136,40.4182,20.2748,33.8627,hongqiao,虹桥,20.2748,far_from_centers,0.0597
联合汽车电子有限公司,浦东金桥开发区榕桥路555号,121.627764,31.268715,电子厂,公司企业;知名企业;知名企业,amap,P00752,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,15.2528,middle,0,13.7816,20.23,11.4341,8.2054,30.3458,19.5793,zhangjiang,张江,8.2054,far_from_centers,0.583
进联电子科技(上海)有限公司,马陆镇丰饶路169号,121.305228,31.357376,电子厂,公司企业;公司;机械电子|公司企业;工厂;工厂,amap,P00753,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,21.3448,outer,0,21.9516,22.5606,20.7654,31.831,18.1247,27.8286,hongqiao,虹桥,18.1247,far_from_centers,0.1439
上海金脉电子科技有限公司,康桥路787号振华企业广场10号楼,121.54986,31.14716,电子厂,公司企业;公司;机械电子,amap,P00754,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,11.754,middle,0,11.5462,11.6981,17.7465,7.211,22.458,7.3184,zhangjiang,张江,7.211,center_influence,0.9599
日铭电子厂,亭林镇亭华路289号,121.348442,30.886328,电子厂,公司企业;工厂;工厂,amap,P00755,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,40.0764,outer,0,41.1273,34.6386,49.0564,41.9781,34.4148,31.8852,qiantan,前滩,31.8852,far_from_centers,0.0135
上海新进芯微电子有限公司,吴泾镇紫星路1600号,121.440497,31.0188,电子厂,公司企业;公司;机械电子,amap,P00756,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,23.7402,outer,0,24.6114,18.8731,32.4784,24.8489,22.6705,15.1786,qiantan,前滩,15.1786,far_from_centers,0.1825
延锋伟世通汽车电子有限公司,洞泾路延锋伟世通汽车电子有限公司,121.256732,31.026789,电子厂,公司企业;公司;机械电子,amap,P00757,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,30.6446,outer,0,32.0461,24.8441,39.3943,37.1184,19.6542,24.8992,hongqiao,虹桥,19.6542,far_from_centers,0.0777
利霸,松江工业区申港路3372号,121.325778,31.026475,电子厂,公司企业;公司;机械电子,amap,P00758,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,26.6912,outer,0,27.9767,20.8881,35.7034,31.7534,18.7348,19.8275,hongqiao,虹桥,18.7348,far_from_centers,0.1286
KTG长园电子,南翔镇嘉好路1690号,121.262145,31.302356,电子厂,公司企业;公司;公司,amap,P00759,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,21.6408,outer,0,22.6661,20.8799,23.9955,32.836,13.1735,26.0914,hongqiao,虹桥,13.1735,far_from_centers,0.2004
上海长园电子材料有限公司,南翔镇翔黄公路366号,121.298912,31.284927,电子厂,公司企业;公司;机械电子,amap,P00760,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,17.6861,middle,0,18.7474,16.9361,20.6118,28.9034,10.2188,22.1776,hongqiao,虹桥,10.2188,far_from_centers,0.3506
中颖电子股份有限公司(金钟路),临空经济园区金钟路767弄3号,121.355877,31.219714,电子厂,公司企业;公司;机械电子,amap,P00761,industrial_space,命中产业/园区关键词「园区」,0,0,1,11.2663,middle,0,12.6803,8.4429,17.763,22.1115,4.3512,13.4381,hongqiao,虹桥,4.3512,center_influence,1.0333
上海科勒电子科技有限公司,丰翔路1955号,121.339392,31.306844,电子厂,公司企业;公司;机械电子,amap,P00762,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,15.3362,middle,0,16.1338,16.0908,16.6586,26.2484,12.5765,21.3728,hongqiao,虹桥,12.5765,far_from_centers,0.3626
上海芝浦电子有限公司(昌徐路),昌徐路88号,121.258923,31.411654,电子厂,公司企业;公司;机械电子,amap,P00763,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,28.6782,outer,0,29.1959,30.0223,27.0816,38.8751,24.8018,35.2942,hongqiao,虹桥,24.8018,far_from_centers,0.0457
上海伟世通汽车电子系统有限公司,康桥镇康桥东路1268号,121.632403,31.156888,电子厂,公司企业;公司;公司,amap,P00764,traditional_factory,命中传统制造关键词「电子厂」,0,1,0,17.1667,middle,0,16.3506,18.9387,19.8109,6.7019,29.9729,15.1576,zhangjiang,张江,6.7019,center_influence,0.5589
上海业丰印务有限公司,香花桥街道胜利路1588号,121.10495,31.182024,印刷厂,公司企业;公司;公司,amap,P00765,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,35.4805,outer,0,36.9088,31.5761,41.2445,45.9709,20.5539,35.1917,hongqiao,虹桥,20.5539,far_from_centers,0.0442
上海迪丽印务有限公司,向阳河路与水厂路交叉口东北120米,121.137086,31.184865,印刷厂,公司企业;公司;公司,amap,P00766,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,32.4115,outer,0,33.8421,28.5134,38.2612,42.9016,17.4824,32.1823,hongqiao,虹桥,17.4824,far_from_centers,0.0736
上海佳通印务有限公司,嘉行公路1389号3栋,121.252864,31.422676,印刷厂,公司企业;公司;公司,amap,P00767,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,29.9517,outer,0,30.4462,31.3595,28.1512,40.0712,26.1299,36.6275,hongqiao,虹桥,26.1299,far_from_centers,0.0371
上海启扬新程印刷科技有限公司,北青公路7889号4号楼2层,121.165895,31.185424,印刷厂,公司企业;公司;公司,amap,P00768,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,29.6977,outer,0,31.1339,25.7722,35.681,40.1614,14.7441,29.4678,hongqiao,虹桥,14.7441,far_from_centers,0.1161
上海英联商标印刷有限公司,崧煌路与崧复路交叉口西200米,121.164325,31.163375,印刷厂,公司企业;公司;公司,amap,P00769,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,30.3555,outer,0,31.82,26.0724,36.7957,40.5109,15.2654,29.4162,hongqiao,虹桥,15.2654,far_from_centers,0.1072
上海秋池彩印刷有限公司,崧海路188号西门2幢408,121.16741,31.152927,印刷厂,公司企业;公司;公司,amap,P00770,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,30.3814,outer,0,31.8569,25.9337,37.0438,40.3665,15.2943,29.099,hongqiao,虹桥,15.2943,far_from_centers,0.1075
华业印刷厂,前曹公路与斜家浜路交叉口西280米,121.301081,31.450492,印刷厂,公司企业;工厂;工厂,amap,P00771,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,29.4566,outer,0,29.6843,31.8574,26.0185,38.6723,28.4804,36.9608,wujiaochang,五角场,26.0185,far_from_centers,0.0375
上海良人基业印刷有限公司,光华路188号,121.142915,31.014986,印刷厂,公司企业;公司;公司,amap,P00772,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,39.5626,outer,0,41.0349,33.9881,47.7866,47.2359,26.1932,34.9677,hongqiao,虹桥,26.1932,far_from_centers,0.0209
上海誉龙包装印刷有限公司,鼎盛路855号3号楼,121.152725,31.019525,印刷厂,公司企业;公司企业;公司企业,amap,P00773,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,38.5136,outer,0,39.9847,32.9324,46.7563,46.1741,25.2076,33.9063,hongqiao,虹桥,25.2076,far_from_centers,0.0248
木头人传媒,月罗路559号N-165室,121.219418,31.187747,印刷厂,科教文化服务;传媒机构;传媒机构,amap,P00774,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,24.6437,outer,0,26.0902,20.6785,30.9,35.0635,9.6479,24.4632,hongqiao,虹桥,9.6479,far_from_centers,0.2707
上海南山印刷有限公司,新川沙路1015号10栋,121.328394,31.466837,印刷厂,公司企业;公司;公司,amap,P00775,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,29.6917,outer,0,29.7606,32.6176,25.3184,38.264,30.2474,37.5729,wujiaochang,五角场,25.3184,far_from_centers,0.0361
上海立宇晟印刷有限公司分公司,丰登路271号,121.300226,31.362245,印刷厂,公司企业;公司;公司,amap,P00776,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,22.0592,outer,0,22.659,23.2747,21.3785,32.523,18.7074,28.5447,hongqiao,虹桥,18.7074,far_from_centers,0.1292
上海沪上同城商务印刷工厂,潘川路1988号3栋院内,121.337703,31.458638,印刷厂,公司企业;工厂;工厂,amap,P00777,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,28.4762,outer,0,28.5279,31.4784,24.0492,36.998,29.3719,36.4042,wujiaochang,五角场,24.0492,far_from_centers,0.0439
上海兴隆印务有限公司,丰年路与励学路交叉口西180米,121.302325,31.360375,印刷厂,公司企业;公司;公司,amap,P00778,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,21.7721,outer,0,22.3739,22.991,21.1261,32.2429,18.4809,28.2599,hongqiao,虹桥,18.4809,far_from_centers,0.1348
上海市嘉定区惠申路350号印刷厂,惠申路与嘉好路交叉口东南140米,121.285275,31.308225,印刷厂,公司企业;工厂;工厂,amap,P00779,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,19.8896,outer,0,20.8391,19.6143,21.8019,31.0117,13.0385,24.8897,hongqiao,虹桥,13.0385,far_from_centers,0.2308
普顺印刷包装有限公司,长建路与金石路交叉口北280米,121.346825,31.461425,印刷厂,公司企业;公司;公司,amap,P00780,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,28.3741,outer,0,28.3779,31.5283,23.6805,36.6899,29.7416,36.3992,wujiaochang,五角场,23.6805,far_from_centers,0.0449
上海盈涔印刷有限公司,潘泾路与金石路交叉口西北260米,121.347502,31.461755,印刷厂,公司企业;公司;公司,amap,P00781,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,28.3801,outer,0,28.38,31.5463,23.6645,36.6786,29.7836,36.4127,wujiaochang,五角场,23.6645,far_from_centers,0.0449
上海三勇印务有限公司,长建路198号9号厂房,121.34751,31.461718,印刷厂,公司企业;公司;公司,amap,P00782,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,28.376,outer,0,28.376,31.5421,23.661,36.6749,29.7796,36.4085,wujiaochang,五角场,23.661,far_from_centers,0.0449
上海佳寓印刷科技有限公司,南翔镇嘉美路315号,121.290205,31.305762,印刷厂,公司企业;公司;公司,amap,P00783,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,19.3488,outer,0,20.3017,19.0847,21.3295,30.4749,12.6592,24.363,hongqiao,虹桥,12.6592,far_from_centers,0.2488
上海年胜印务有限公司,马陆敬学路199-3号,121.306792,31.334601,印刷厂,公司企业;公司企业;公司企业,amap,P00784,traditional_factory,命中传统制造关键词「印刷厂」,0,1,0,19.6425,outer,0,20.3738,20.4114,20.0425,30.4159,15.5886,25.7048,hongqiao,虹桥,15.5886,far_from_centers,0.1967
